source,dataset,department,dataset_url,licence_name,licence_version,licence_url,attribution,download_date
Municipality of North Cowichan,North Cowichan Rooflines,,https://catalogue.data.gov.bc.ca/dataset/north-cowichan-rooflines,Open Government Licence - Municipality of North Cowichan,1,http://www.northcowichan.ca/ogl,Contains information licensed under the Open Government Licence - Municipality of North Cowichan.,2025-01-11
Niagara Region,Building Footprints,,https://open.niagararegion.ca/datasets/NiagaraRegion::building-footprints/explore,Regional Municipality of Niagara - Open Government Licence,2,https://niagaraopendata.ca/pages/open-government-license-2-0-niagara-region,Contains information licensed under the Open Government Licence - Niagara Region.,2024-11-26
Niagara Region,Address Points,,https://open.niagararegion.ca/datasets/NiagaraRegion::address-points/explore,Regional Municipality of Niagara - Open Government Licence,2,https://niagaraopendata.ca/pages/open-government-license-2-0-niagara-region,Contains information licensed under the Open Government Licence - Niagara Region.,2025-02-15
Niagara Region,All Schools,,https://open.niagararegion.ca/datasets/NiagaraRegion::all-schools/explore,Regional Municipality of Niagara - Open Government Licence,2,https://niagaraopendata.ca/pages/open-government-license-2-0-niagara-region,Contains information licensed under the Open Government Licence - Niagara Region.,2025-02-15
Niagara Region,Places of Worship,,https://open.niagararegion.ca/datasets/NiagaraRegion::places-of-worship/explore,Regional Municipality of Niagara - Open Government Licence,2,https://niagaraopendata.ca/pages/open-government-license-2-0-niagara-region,Contains information licensed under the Open Government Licence - Niagara Region.,2025-02-15
Niagara Region,Seniors Homes,,https://open.niagararegion.ca/datasets/NiagaraRegion::seniors-homes/explore,Regional Municipality of Niagara - Open Government Licence,2,https://niagaraopendata.ca/pages/open-government-license-2-0-niagara-region,Contains information licensed under the Open Government Licence - Niagara Region.,2025-02-15
Niagara Region,Literacy and Adult Education,,https://open.niagararegion.ca/datasets/NiagaraRegion::literacy-and-adult-education/explore,Regional Municipality of Niagara - Open Government Licence,2,https://niagaraopendata.ca/pages/open-government-license-2-0-niagara-region,Contains information licensed under the Open Government Licence - Niagara Region.,2025-02-15
Niagara Region,Arenas,,https://open.niagararegion.ca/datasets/NiagaraRegion::arenas/explore,Regional Municipality of Niagara - Open Government Licence,2,https://niagaraopendata.ca/pages/open-government-license-2-0-niagara-region,Contains information licensed under the Open Government Licence - Niagara Region.,2025-02-15
Niagara Region,Homeless Shelters,,https://open.niagararegion.ca/datasets/NiagaraRegion::homeless-shelters/explore,Regional Municipality of Niagara - Open Government Licence,2,https://niagaraopendata.ca/pages/open-government-license-2-0-niagara-region,Contains information licensed under the Open Government Licence - Niagara Region.,2025-02-15
Niagara Region,EarlyON Child and Family Centres,,https://open.niagararegion.ca/datasets/NiagaraRegion::earlyon-child-and-family-centres/explore,Regional Municipality of Niagara - Open Government Licence,2,https://niagaraopendata.ca/pages/open-government-license-2-0-niagara-region,Contains information licensed under the Open Government Licence - Niagara Region.,2025-02-15
Niagara Region,Supermarkets,,https://open.niagararegion.ca/datasets/NiagaraRegion::supermarkets/explore,Regional Municipality of Niagara - Open Government Licence,2,https://niagaraopendata.ca/pages/open-government-license-2-0-niagara-region,Contains information licensed under the Open Government Licence - Niagara Region.,2025-02-15
Norfolk County,Libraries,,https://opendata.norfolkcounty.ca/datasets/2764b00edc454ffaad3a591f6cb90233_0/explore,Norfolk County's Open Data Licence,,https://data-norfolk.opendata.arcgis.com/pages/terms-of-use,Contains public sector Information made available under Norfolk County's Open Data Licence,2024-12-09
Norfolk County,Museums,,https://opendata.norfolkcounty.ca/datasets/c14541c37b6b4cffba3fb5f683970cce_0/explore,Norfolk County's Open Data Licence,,https://data-norfolk.opendata.arcgis.com/pages/terms-of-use,Contains public sector Information made available under Norfolk County's Open Data Licence,2024-12-09
Norfolk County,Fire Halls,,https://opendata.norfolkcounty.ca/datasets/fc0850d639fa44e7bc1fff2e416aa143_0/explore,Norfolk County's Open Data Licence,,https://data-norfolk.opendata.arcgis.com/pages/terms-of-use,Contains public sector Information made available under Norfolk County's Open Data Licence,2024-12-09
Norfolk County,Community Centres,,https://opendata.norfolkcounty.ca/datasets/8154c266fe9c49bd9220f031f820ce79_0/explore,Norfolk County's Open Data Licence,,https://data-norfolk.opendata.arcgis.com/pages/terms-of-use,Contains public sector Information made available under Norfolk County's Open Data Licence,2024-12-09
Norfolk County,Civic Addresses,,https://opendata.norfolkcounty.ca/datasets/05c74eeabb454f54b9f50ca1b0dd5326_0/explore,Norfolk County's Open Data Licence,,https://data-norfolk.opendata.arcgis.com/pages/terms-of-use,Contains public sector Information made available under Norfolk County's Open Data Licence,2025-01-15
Norfolk County,Building Footprints,,https://opendata.norfolkcounty.ca/datasets/f73ec27eaf13412bb81be82b9716b2b3_0/explore,Norfolk County's Open Data Licence,,https://data-norfolk.opendata.arcgis.com/pages/terms-of-use,Contains public sector Information made available under Norfolk County's Open Data Licence,2024-12-09
Norfolk County,EMS Stations,,https://opendata.norfolkcounty.ca/datasets/aa36170341394148a6ec0546fcf9fbb1_0/explore,Norfolk County's Open Data Licence,,https://data-norfolk.opendata.arcgis.com/pages/terms-of-use,Contains public sector Information made available under Norfolk County's Open Data Licence,2024-12-09
Parkland County,Points Of Interest,,https://opendata.parklandcounty.com/datasets/758c81c2619943979e539e63f60ba7b9_0/explore,Open Government License - Parkland County,1,https://www.parklandcounty.com/en/home-property-and-utilities/open-data-licence.aspx,Contains information licensed under the Open Government License - Parkland County.,2025-01-14
Parkland County,Municipal Address Points,,https://opendata.parklandcounty.com/datasets/bc57c84cac3744018ce1c9a6fdde2afd_0/explore,Open Government License - Parkland County,1,https://www.parklandcounty.com/en/home-property-and-utilities/open-data-licence.aspx,Contains information licensed under the Open Government License - Parkland County.,2025-01-14
Parkland County,Building Footprints,,https://opendata.parklandcounty.com/datasets/43cd5964bb634f7f938c6911ee009d7c_0/explore,Open Government License - Parkland County,1,https://www.parklandcounty.com/en/home-property-and-utilities/open-data-licence.aspx,Contains information licensed under the Open Government License - Parkland County.,2025-01-14
Region of Waterloo,Building Footprints,,https://rowopendata-rmw.opendata.arcgis.com/datasets/12d17585568d410fb3b6cca6fdc44c70_11/explore,Region of Waterloo Open Data Licence v.2.0,2,https://www.regionofwaterloo.ca/en/regional-government/open-data.aspx#Open-Data-Licence,Contains information provided by the Regional Municipality of Waterloo under licence,2024-12-10
Region of Waterloo,Libraries,,https://rowopendata-rmw.opendata.arcgis.com/datasets/e20e47591d41407e95f85d73e9b90322_0/explore,Region of Waterloo Open Data Licence v.2.0,2,https://www.regionofwaterloo.ca/en/regional-government/open-data.aspx#Open-Data-Licence,Contains information provided by the Regional Municipality of Waterloo under licence,2024-12-10
Region of Waterloo,Food Inspection Facilities,,https://rowopendata-rmw.opendata.arcgis.com/datasets/61a7a8d8775e4da381d9718658c0d842_17/explore,Region of Waterloo Open Data Licence v.2.0,2,https://www.regionofwaterloo.ca/en/regional-government/open-data.aspx#Open-Data-Licence,Contains information provided by the Regional Municipality of Waterloo under licence,2025-02-16
Region of Waterloo,Addresses,,https://rowopendata-rmw.opendata.arcgis.com/datasets/d4d0c6dedec14e59930688f3830776c6_1/explore,Region of Waterloo Open Data Licence v.2.0,2,https://www.regionofwaterloo.ca/en/regional-government/open-data.aspx#Open-Data-Licence,Contains information provided by the Regional Municipality of Waterloo under licence,2025-02-16
Regional District of Central Okanagan,RDCO Address Points,,https://gis-rdco.hub.arcgis.com/datasets/4e0408dcf7a94fe8aafc5fd86013d0f0_10/explore,Open Government Licence - Regional District of Central Okanagan.,2,https://gis-rdco.hub.arcgis.com/pages/open-data-license,Contains information licensed under the Open Government Licence - Regional District of Central Okanagan.,2025-02-16
Regional District of Central Okanagan,RDCO Buildings,,https://gis-rdco.hub.arcgis.com/datasets/1e084170b6a74d69bca68d0bcf111dec_30/explore,Open Government Licence - Regional District of Central Okanagan.,2,https://gis-rdco.hub.arcgis.com/pages/open-data-license,Contains information licensed under the Open Government Licence - Regional District of Central Okanagan.,2024-12-18
Regional District of Nanaimo,Address Points,,https://www.rdn.bc.ca/sites/default/files/inline-files/AddressPoints_238.zip,Open Government License - Regional District of Nanaimo,1,https://www.rdn.bc.ca/spatial-data-disclaimer-and-licence,Contains information licensed under the Open Government License - Regional District of Nanaimo.,2025-01-11
Regional District of Nanaimo,Building Footprints,,https://www.rdn.bc.ca/sites/default/files/inline-files/BuildingFootprints_58.zip,Open Government License - Regional District of Nanaimo,1,https://www.rdn.bc.ca/spatial-data-disclaimer-and-licence,Contains information licensed under the Open Government License - Regional District of Nanaimo.,2025-01-11
Regional Municipality of Durham,Civic Addresses,,https://opendata.durham.ca/datasets/8dcfee4f8c904ef29248b2c82ef33175_0/explore,Open Data Licence for the Regional Municipality of Durham,1,https://www.durham.ca/en/regional-government/resources/Documents/OpenDataLicenceAgreement.pdf,Contains public sector Information made available under The Regional Municipality of Durham's Open Data Licence,2025-01-03
Regional Municipality of Durham,Building Footprints,,https://opendata.durham.ca/datasets/d621583cb1ef41daa5c38cc6d371d3b5_25/explore,Open Data Licence for the Regional Municipality of Durham,1,https://www.durham.ca/en/regional-government/resources/Documents/OpenDataLicenceAgreement.pdf,Contains public sector Information made available under The Regional Municipality of Durham's Open Data Licence,2024-11-18
Regional Municipality of Peel,Points of Interest,,https://data.peelregion.ca/datasets/2f28a4aa168e40fba85afda276c7af39_0/explore,Open Data Licence for The Regional Municipality of Peel (Version 1.0),1,https://data.peelregion.ca/pages/license,Contains public sector Information made available under The Regional Municipality of Peel's Open Data Licence - Version 1.0.,2025-01-06
Regional Municipality of Peel,Places of Worship,,https://data.peelregion.ca/datasets/ed9419082eb7427e9b4b8c4e7b4f745d_0/explore,Open Data Licence for The Regional Municipality of Peel (Version 1.0),1,https://data.peelregion.ca/pages/license,Contains public sector Information made available under The Regional Municipality of Peel's Open Data Licence - Version 1.0.,2025-01-06
Regional Municipality of Peel,Building Footprints Caledon,,https://data.peelregion.ca/datasets/5a5ed696a1e54d3c8e47c283f5754617_0/explore?,Open Data Licence for The Regional Municipality of Peel (Version 1.0),1,https://data.peelregion.ca/pages/license,Contains public sector Information made available under The Regional Municipality of Peel's Open Data Licence - Version 1.0.,2024-12-10
Regional Municipality of Peel,Address Points,,https://data.peelregion.ca/datasets/4fc1e07e426a4ef3b69a5a517dcd0bb2_0/explore,Open Data Licence for The Regional Municipality of Peel (Version 1.0),1,https://data.peelregion.ca/pages/license,Contains public sector Information made available under The Regional Municipality of Peel's Open Data Licence - Version 1.0.,2025-01-06
Regional Municipality of York,Building Footprint,,https://insights-york.opendata.arcgis.com/datasets/1142c5a1212a47d48ad5e57ac296399d_0/explore,The Regional Municipality of York's Open Data Licence,1,https://insights-york.opendata.arcgis.com/documents/york-region-open-data-licence/explore,Contains public sector information made available under The Regional Municipality of York's Open Data Licence,2024-11-26
Regional Municipality of York,Address Point,,https://insights-york.opendata.arcgis.com/datasets/588a00fa0451426386ca2f6195555601_0/explore,The Regional Municipality of York's Open Data Licence,1,https://insights-york.opendata.arcgis.com/documents/york-region-open-data-licence/explore,Contains public sector information made available under The Regional Municipality of York's Open Data Licence,2025-01-06
Regional Municipality of York,Post-Secondary Institution,,https://insights-york.opendata.arcgis.com/datasets/189c9d27b84d4206b0037df454bda2e0_2/explore,The Regional Municipality of York's Open Data Licence,1,https://insights-york.opendata.arcgis.com/documents/york-region-open-data-licence/explore,Contains public sector information made available under The Regional Municipality of York's Open Data Licence,2025-01-06
Regional Municipality of York,Municipal Office,,https://insights-york.opendata.arcgis.com/datasets/cb5fa7fc4bf24a8f8e9b37bc7de51f53_1/explore,The Regional Municipality of York's Open Data Licence,1,https://insights-york.opendata.arcgis.com/documents/york-region-open-data-licence/explore,Contains public sector information made available under The Regional Municipality of York's Open Data Licence,2025-01-06
Regional Municipality of York,Hospital,,https://insights-york.opendata.arcgis.com/datasets/ddb9ce6968644c33bb03a8295520bf9c_1/explore,The Regional Municipality of York's Open Data Licence,1,https://insights-york.opendata.arcgis.com/documents/york-region-open-data-licence/explore,Contains public sector information made available under The Regional Municipality of York's Open Data Licence,2025-01-06
Resort Municipality of Whistler,Buildings,,https://portal-rmow.opendata.arcgis.com/datasets/07d867572a844878b1f8ec8ab37dece1_1/explore,Open Government Licence - Resort Municipality of Whistler.,2,https://portal-rmow.opendata.arcgis.com/pages/policy,Contains information licensed under the Open Government Licence - Resort Municipality of Whistler.,2024-12-04
Resort Municipality of Whistler,Addresses,,https://portal-rmow.opendata.arcgis.com/datasets/43234f22aa3a42f8a90476259c2dbd5a_0/explore,Open Government Licence - Resort Municipality of Whistler.,2,https://portal-rmow.opendata.arcgis.com/pages/policy,Contains information licensed under the Open Government Licence - Resort Municipality of Whistler.,2025-01-13
Resort Municipality of Whistler,Points Of Interest,,https://portal-rmow.opendata.arcgis.com/datasets/9eafc1fc537c4c2e8d9c06944830d01f_8/explore,Open Government Licence - Resort Municipality of Whistler.,2,https://portal-rmow.opendata.arcgis.com/pages/policy,Contains information licensed under the Open Government Licence - Resort Municipality of Whistler.,2024-12-04
Resort Municipality of Whistler,Recreation Locations,,https://portal-rmow.opendata.arcgis.com/datasets/d7a00a04197a4106b3fd426e3ab17001_18/explore,Open Government Licence - Resort Municipality of Whistler.,2,https://portal-rmow.opendata.arcgis.com/pages/policy,Contains information licensed under the Open Government Licence - Resort Municipality of Whistler.,2025-01-13
Strathcona County,Civic Address,,https://opendata-strathconacounty.hub.arcgis.com/datasets/ca48d0c7442c44029f74e8bd8bd0e2a9_0/explore,Open Government Licence - Strathcona County,1,https://opendata-strathconacounty.hub.arcgis.com/pages/licence,Contains information licensed under the Open Government Licence - Strathcona County,2025-01-09
Strathcona County,Building Footprints,,https://opendata-strathconacounty.hub.arcgis.com/datasets/79512b7837044c4aaf9a50760a186a26_0/explore,Open Government Licence - Strathcona County,1,https://opendata-strathconacounty.hub.arcgis.com/pages/licence,Contains information licensed under the Open Government Licence - Strathcona County,2024-12-05
Strathcona County,County Named Buildings,,https://opendata-strathconacounty.hub.arcgis.com/datasets/ac34662b5ff740efa5632e1cdbfc7abd_0/explore,Open Government Licence - Strathcona County,1,https://opendata-strathconacounty.hub.arcgis.com/pages/licence,Contains information licensed under the Open Government Licence - Strathcona County,2025-01-09
Town of Banff,Banff Open Data - Shapefiles (Address Points),,https://maps.banff.ca/opendata/shp/BanffOpenData_SHP.zip,Open Government Licence - Banff,2,https://maps.banff.ca/opendata/,Contains information licensed under the Open Government Licence - Banff,2024-11-20
Town of Banff,Banff Open Data - Shapefiles (Building Footprints),,https://maps.banff.ca/opendata/shp/BanffOpenData_SHP.zip,Open Government Licence - Banff,2,https://maps.banff.ca/opendata/,Contains information licensed under the Open Government Licence - Banff,2024-11-20
Town of Canmore,Canmore Municipal Buildings,,https://opendata-canmore.opendata.arcgis.com/datasets/4be3484788524a0bb500f22147aa6c3b_0/explore,Town of Canmore Open Data Licence,1,https://sttocgispublic.blob.core.windows.net/gis/Town%20of%20Canmore%20Open%20Data%20Licence.pdf,Contains information licensed under the Town of Canmore Open Data Licence,2024-12-18
Town of Canmore,Canmore Addresses,,https://opendata-canmore.opendata.arcgis.com/datasets/0d55118273684e46b9ec3f5842512dac_0/explore,Town of Canmore Open Data Licence,1,https://sttocgispublic.blob.core.windows.net/gis/Town%20of%20Canmore%20Open%20Data%20Licence.pdf,Contains information licensed under the Town of Canmore Open Data Licence,2025-02-13
Town of Canmore,Canmore Building Footprints,,https://opendata-canmore.opendata.arcgis.com/datasets/94163f4550d448f9acc18b0c483b006a_0/explore,Town of Canmore Open Data Licence,1,https://sttocgispublic.blob.core.windows.net/gis/Town%20of%20Canmore%20Open%20Data%20Licence.pdf,Contains information licensed under the Town of Canmore Open Data Licence,2024-12-03
Town of Cochrane,Buildings,,https://geohub.cochrane.ca/datasets/e887ee3c958a449082f34254484d6564_3/explore,Open Data Licence - Town of Cochrane,1,https://geohub.cochrane.ca/pages/open-data-license-agreement,Contains information licensed under the Open Data Licence - Town of Cochrane.,2024-12-09
Town of Cochrane,Address Points,,https://geohub.cochrane.ca/datasets/87b0c362cbea475f8bcd68ef380e559a_4/explore,Open Data Licence - Town of Cochrane,1,https://geohub.cochrane.ca/pages/open-data-license-agreement,Contains information licensed under the Open Data Licence - Town of Cochrane.,2025-01-09
Town of Gibsons,Town of Gibsons Building Footprints,,https://town-of-gibsons-open-data-portal-myscrd.hub.arcgis.com/datasets/f52705003dce4cdab9028046c3f1049f_2/explore,Open Government License - Town of Gibsons,2,https://gibsons.ca/wp-content/uploads/2022/07/2022-07-05-GIS-Open-Government-License-Town-of-Gibsons.pdf,Contains information licensed under the Open Government License - Town of Gibsons.,2025-01-15
Town of Gibsons,Town of Gibsons Addresses,,https://town-of-gibsons-open-data-portal-myscrd.hub.arcgis.com/datasets/1974aa95fe074a0cba7787c5209d2eff_0/explore,Open Government License - Town of Gibsons,2,https://gibsons.ca/wp-content/uploads/2022/07/2022-07-05-GIS-Open-Government-License-Town-of-Gibsons.pdf,Contains information licensed under the Open Government License - Town of Gibsons.,2025-01-15
Town of Milton,Buildings,,https://discover-milton.hub.arcgis.com/datasets/702b667165034006bc28e7079f539630_0/explore,Open Government Licence - Milton,2,https://discover-milton.hub.arcgis.com/pages/disclaimer-and-terms-of-use,Contains information licensed under the Open Government Licence - Milton.,2024-12-11
Town of Milton,Address Points,,https://discover-milton.hub.arcgis.com/datasets/7b543a0d714a4930a90e771db838594b_0/explore,Open Government Licence - Milton,2,https://discover-milton.hub.arcgis.com/pages/disclaimer-and-terms-of-use,Contains information licensed under the Open Government Licence - Milton.,2025-01-02
Town of Milton,Town Facilities,,https://discover-milton.hub.arcgis.com/datasets/77d33434e1914458aa94e127a99bea9e_0/explore,Open Government Licence - Milton,2,https://discover-milton.hub.arcgis.com/pages/disclaimer-and-terms-of-use,Contains information licensed under the Open Government Licence - Milton.,2025-01-02
Town of Milton,Schools,,https://discover-milton.hub.arcgis.com/datasets/b0582586ae8e4caeb7d262d5233494e4_0/explore,Open Government Licence - Milton,2,https://discover-milton.hub.arcgis.com/pages/disclaimer-and-terms-of-use,Contains information licensed under the Open Government Licence - Milton.,2025-01-02
Town of Milton,Fire Stations,,https://discover-milton.hub.arcgis.com/datasets/f0eedb1b4b754c3ca6174fa527ae4dea_0/explore,Open Government Licence - Milton,2,https://discover-milton.hub.arcgis.com/pages/disclaimer-and-terms-of-use,Contains information licensed under the Open Government Licence - Milton.,2025-01-02
Town of Newmarket,OPENNewmarket Buildings,,https://navigate-newmarket.hub.arcgis.com/datasets/2de66618339542409926178f570c4a8d_0/explore,Open Data Licence - Town Of Newmarket,2,https://navigate-newmarket.hub.arcgis.com/pages/open-data-licence,Contains information licensed under the Open Data Licence - Town Of Newmarket,2024-12-06
Town of Newmarket,OPENNewmarket Address,,https://navigate-newmarket.hub.arcgis.com/datasets/e4b1bc22b6724af591d6f4cc6af9d829_0/explore,Open Data Licence - Town Of Newmarket,2,https://navigate-newmarket.hub.arcgis.com/pages/open-data-licence,Contains information licensed under the Open Data Licence - Town Of Newmarket,2025-02-15
Town of Newmarket,OPENNewmarket Landmarks,,https://navigate-newmarket.hub.arcgis.com/datasets/7931ff25803147b6a4cf0bccc76f93a7_0/explore,Open Data Licence - Town Of Newmarket,2,https://navigate-newmarket.hub.arcgis.com/pages/open-data-licence,Contains information licensed under the Open Data Licence - Town Of Newmarket,2024-12-06
Town of Oakville,Town Facilities,,https://portal-exploreoakville.opendata.arcgis.com/datasets/ad818e6a80b941c89108d724a642d238_0/explore,Open Government Licence - Town of Oakville,2,https://www.oakville.ca/getmedia/3cb7902a-2220-433e-8aed-24f326b745b9/town-hall-oakville-open-data-licence.pdf,Contains information licensed under the Open Government Licence - Town of Oakville.,2024-12-06
Town of Oakville,Building Footprints,,https://portal-exploreoakville.opendata.arcgis.com/datasets/54b9be3206704ab4b3eee40ded45f4e0_0/explore,Open Government Licence - Town of Oakville,2,https://www.oakville.ca/getmedia/3cb7902a-2220-433e-8aed-24f326b745b9/town-hall-oakville-open-data-licence.pdf,Contains information licensed under the Open Government Licence - Town of Oakville.,2024-12-06
Town of Oakville,Address Points,,https://portal-exploreoakville.opendata.arcgis.com/datasets/f218b2b0a1c747939b179e132e648b8f_15/explore,Open Government Licence - Town of Oakville,2,https://www.oakville.ca/getmedia/3cb7902a-2220-433e-8aed-24f326b745b9/town-hall-oakville-open-data-licence.pdf,Contains information licensed under the Open Government Licence - Town of Oakville.,2025-01-03
Town of Okotoks,Address Points,,https://okotoksmaps-okotoks.hub.arcgis.com/datasets/5e9eefb595b543a29c00cc04047a6bf3_0/explore,Open Government Licence - Town of Okotoks,1,https://okotoksmaps-okotoks.hub.arcgis.com/pages/open-data-licence,Contains information licensed under the Open Government Licence - Town of Okotoks.,2025-01-09
Town of Okotoks,Schools,,https://okotoksmaps-okotoks.hub.arcgis.com/datasets/730287ad35d94c70a0c0e0360265a5c3_23/explore,Open Government Licence - Town of Okotoks,1,https://okotoksmaps-okotoks.hub.arcgis.com/pages/open-data-licence,Contains information licensed under the Open Government Licence - Town of Okotoks.,2024-12-16
Town of Okotoks,Building Footprints,,https://okotoksmaps-okotoks.hub.arcgis.com/datasets/a6d041848a454b8eadda3cceaa00aeeb_47/explore?,Open Government Licence - Town of Okotoks,1,https://okotoksmaps-okotoks.hub.arcgis.com/pages/open-data-licence,Contains information licensed under the Open Government Licence - Town of Okotoks.,2024-12-16
Town of Okotoks,Culture and Heritage Locations,,https://okotoksmaps-okotoks.hub.arcgis.com/datasets/f7dd0ec623574e1187564a95978cd2ef_26/explore,Open Government Licence - Town of Okotoks,1,https://okotoksmaps-okotoks.hub.arcgis.com/pages/open-data-licence,Contains information licensed under the Open Government Licence - Town of Okotoks.,2024-12-16
Town of Orangeville,Building Footprints,,https://data-orangeville.opendata.arcgis.com/datasets/430c714a0f0243a9940da0de65b6197c_0/explore,Open Government Licence - Orangeville,1,https://data.orangeville.ca/opendata.html#licence,Contains information licensed under the Open Government Licence - Orangeville.,2024-12-16
Town of Orangeville,Site Address,,https://data-orangeville.opendata.arcgis.com/datasets/e936091d40fe4757885ccd7524f3dc6b_0/explore,Open Government Licence - Orangeville,1,https://data.orangeville.ca/opendata.html#licence,Contains information licensed under the Open Government Licence - Orangeville.,2025-02-15
Town of Orangeville,Facility Site Point,,https://data-orangeville.opendata.arcgis.com/datasets/ce0e16f6b1a143e8a8324b95e90cbc33_0/explore,Open Government Licence - Orangeville,1,https://data.orangeville.ca/opendata.html#licence,Contains information licensed under the Open Government Licence - Orangeville.,2024-12-16
Town of Orangeville,Point of Interest,,https://data-orangeville.opendata.arcgis.com/datasets/c8b224da3bcc46ae8702f109f105a24d_0/explore,Open Government Licence - Orangeville,1,https://data.orangeville.ca/opendata.html#licence,Contains information licensed under the Open Government Licence - Orangeville.,2024-12-19
Town of Orangeville,Heritage Buildings,,https://data-orangeville.opendata.arcgis.com/datasets/5b8259467ba64ffea3cefe6ff0aa71b6_0/explore,Open Government Licence - Orangeville,1,https://data.orangeville.ca/opendata.html#licence,Contains information licensed under the Open Government Licence - Orangeville.,2024-12-16
Town of Truro,Truro Buildings,,https://interactive-truro-townoftruro.hub.arcgis.com/datasets/c520ba8426ef4216ab707064adf3bd22/about,Town of Truro Open Data Licence,1,https://interactive-truro-townoftruro.hub.arcgis.com/documents/5fcb12a4b480405e98c454429bcaf59e/about,Contains information licensed under the Town of Truro Open Data Licence,2025-03-07
Ville de Laval,Bâtiment d'intérêt patrimonial du CDU,,https://www.donneesquebec.ca/recherche/dataset/cdu-batiment-interet-patrimonial,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE LAVAL. Bâtiment d’intérêt patrimonial du CDU, [Jeu de données], dans Données Québec, 2024, mis à jour le 10 juillet 2024. [https://www.donneesquebec.ca/recherche/dataset/cdu-batiment-interet-patrimonial], (consulté le 18 décembre 2024). Data provided by the City of Laval, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2024-12-18
Ville de Laval,Lieux et édifices municipaux,,https://www.donneesquebec.ca/recherche/dataset/lieux-et-edifices-municipaux,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE LAVAL. Lieux et édifices municipaux, [Jeu de données], dans Données Québec, 2015, mis à jour le 01 dècembre 2024. [https://www.donneesquebec.ca/recherche/dataset/lieux-et-edifices-municipaux], (consulté le 18 dècembre 2024). Data provided by the City of Laval, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2024-12-18
Ville de Laval,Géolocalisation des adresses,,https://www.donneesquebec.ca/recherche/dataset/geolocalisation-des-adresses,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE LAVAL. Géolocalisation des adresses, [Jeu de données], dans Données Québec, 2015, mis à jour le 06 février 2024. [https://www.donneesquebec.ca/recherche/dataset/geolocalisation-des-adresses], (consulté le 28 mars 2025). Data provided by the City of Laval, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-03-28
Ville de Laval,Référentiel de bâtiment – Ville de Laval,,https://www.donneesquebec.ca/recherche/dataset/referentiel-de-batiment,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE LAVAL. Référentiel de bâtiment – Ville de Laval, [Jeu de données], dans Données Québec, 2025, mis à jour le 25 février 2025. [https://www.donneesquebec.ca/recherche/dataset/referentiel-de-batiment], (consulté le 28 mars 2025). Data provided by the City of Laval, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-03-28
Ville de Longueuil,Postes de police,,https://www.donneesquebec.ca/recherche/dataset/postes-de-police,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE LONGUEUIL. Postes de police, [Jeu de données], dans Données Québec, 2016, mis à jour le 01 mars 2024. [https://www.donneesquebec.ca/recherche/dataset/postes-de-police], (consulté le 06 février 2025). Data provided by the City of Longueuil, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
Ville de Longueuil,Casernes d’incendie,,https://www.donneesquebec.ca/recherche/dataset/casernes-d-incendie,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE LONGUEUIL. Casernes d’incendie, [Jeu de données], dans Données Québec, 2016, mis à jour le 01 mars 2024. [https://www.donneesquebec.ca/recherche/dataset/casernes-d-incendie], (consulté le 06 février 2025). Data provided by the City of Longueuil, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
Ville de Longueuil,Adresses,,https://www.donneesquebec.ca/recherche/dataset/adresses,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE LONGUEUIL. Adresses, [Jeu de données], dans Données Québec, 2016, mis à jour le 18 juillet 2024. [https://www.donneesquebec.ca/recherche/dataset/adresses], (consulté le 06 février 2025). Data provided by the City of Longueuil, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
Ville de Longueuil,Bâtiments,,https://www.donneesquebec.ca/recherche/dataset/ba,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE LONGUEUIL. Bâtiments, [Jeu de données], dans Données Québec, 2016, mis à jour le 01 mars 2024. [https://www.donneesquebec.ca/recherche/dataset/ba], (consulté le 10 décembre 2024). Data provided by the City of Longueuil, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2024-12-10
